timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
38822,-2.0065,-1.9760,-2.0000,-2.0000
38922,-2.0065,-1.9913,-2.0000,-2.0000
38973,-1.9913,-2.0065,-2.0000,-2.0000
39022,-2.0065,-1.9836,-2.0000,-2.0000
39122,-1.9989,-1.9913,-2.0000,-2.0000
39172,-1.9913,-1.9989,-2.0000,-2.0000
39222,-1.9989,-1.9913,-2.0000,-2.0000
39271,-2.0142,-1.9913,-2.0000,-2.0000
39322,-2.0065,-1.9760,-2.0000,-2.0000
39422,-2.0142,-1.9989,-2.0000,-2.0000
39522,-2.0142,-1.9913,-2.0000,-2.0000
39622,-1.9913,-1.9913,-2.0000,-2.0000
39672,-1.9913,-1.9989,-2.0000,-2.0000
39722,-1.9836,-2.0065,-2.0000,-2.0000
39822,-1.9913,-1.9760,-2.0000,-2.0000
39922,-1.9989,-1.9989,-2.0000,-2.0000
40022,-2.0142,-1.9836,-2.0000,-2.0000
40072,-1.9913,-1.9760,-2.0000,-2.0000
40122,-2.0142,-1.9836,-2.0000,-2.0000
40222,-1.9836,-1.9989,-2.0000,-2.0000
40322,-2.0065,-1.9684,-2.0000,-2.0000
40372,-1.9913,-1.9913,-2.0000,-2.0000
40422,-1.9913,-1.9913,-2.0000,-2.0000
40522,-2.0065,-1.9760,-2.0000,-2.0000
40622,-2.0065,-1.9913,-2.0000,-2.0000
40722,-1.9989,-1.9989,-2.0000,-2.0000
40822,-2.0065,-1.9684,-2.0000,-2.0000
40922,-2.0065,-1.9836,-2.0000,-2.0000
41022,-2.0065,-1.9836,-2.0000,-2.0000
41073,-2.0065,-1.9836,-2.0000,-2.0000
41122,-1.9989,-1.9913,-2.0000,-2.0000
41222,-1.9913,-1.9989,-2.0000,-2.0000
41273,-2.0065,-1.9989,-2.0000,-2.0000
41321,-2.0065,-1.9760,-2.0000,-2.0000
41422,-2.0142,-1.9989,-2.0000,-2.0000
41522,-2.0065,-1.9760,-2.0000,-2.0000
41573,-1.9836,-1.9836,-2.0000,-2.0000
41622,-1.9989,-1.9913,-2.0000,-2.0000
41722,-1.9913,-1.9989,-2.0000,-2.0000
41772,-2.0065,-1.9913,-2.0000,-2.0000
41822,-1.9913,-1.9760,-2.0000,-2.0000
41922,-1.9913,-1.9989,-2.0000,-2.0000
41973,-2.0065,-2.0065,-2.0000,-2.0000
42022,-2.0065,-1.9760,-2.0000,-2.0000
42122,-2.0142,-1.9913,-2.0000,-2.0000
42222,-1.9913,-1.9989,-2.0000,-2.0000
42322,-2.0065,-1.9760,-2.0000,-2.0000
42371,-1.9913,-1.9989,-2.0000,-2.0000
